"Status","Year","Age","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Female","Unknown","30","25","[c]","[c]"
"In post","2022","16-19","Scotland","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","16-19","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Male","Unknown","45","40","21220","21250"
"In post","2022","16-19","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","South East (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Female","Unknown","25","25","[c]","[c]"
"In post","2022","16-19","South East (England)","Male","Heterosexual / straight","50","50","21430","21260"
"In post","2022","16-19","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2022","16-19","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Female","Heterosexual / straight","35","35","19990","19780"
"In post","2022","16-19","South West (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","16-19","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Female","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","South West (England)","Male","Heterosexual / straight","60","60","19800","19460"
"In post","2022","16-19","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","16-19","South West (England)","Male","Unknown","50","50","18200","17140"
"In post","2022","16-19","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Male","Unknown","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Female","Heterosexual / straight","30","25","21110","20380"
"In post","2022","16-19","Wales","Female","LGBO","5","5","[c]","[c]"
"In post","2022","16-19","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Female","Unknown","30","25","[c]","[c]"
"In post","2022","16-19","Wales","Male","Heterosexual / straight","35","35","19880","19300"
"In post","2022","16-19","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Male","Unknown","30","25","19820","19210"
"In post","2022","16-19","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Female","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Female","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Male","Heterosexual / straight","35","35","22280","21250"
"In post","2022","16-19","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Male","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Female","Heterosexual / straight","1270","1240","26210","25210"
"In post","2022","20-29","East Midlands (England)","Female","LGBO","165","165","25700","24260"
"In post","2022","20-29","East Midlands (England)","Female","Undeclared","90","90","26230","25480"
"In post","2022","20-29","East Midlands (England)","Female","Unknown","435","420","25200","24250"
"In post","2022","20-29","East Midlands (England)","Male","Heterosexual / straight","985","985","26470","26100"
"In post","2022","20-29","East Midlands (England)","Male","LGBO","80","80","26370","25590"
"In post","2022","20-29","East Midlands (England)","Male","Undeclared","60","60","27960","26820"
"In post","2022","20-29","East Midlands (England)","Male","Unknown","405","400","25760","25210"
"In post","2022","20-29","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Female","Heterosexual / straight","1145","1120","26980","26350"
"In post","2022","20-29","East of England","Female","LGBO","140","140","25680","24800"
"In post","2022","20-29","East of England","Female","Undeclared","80","80","26050","25720"
"In post","2022","20-29","East of England","Female","Unknown","350","345","25440","24800"
"In post","2022","20-29","East of England","Male","Heterosexual / straight","870","865","27360","27250"
"In post","2022","20-29","East of England","Male","LGBO","75","75","27320","27570"
"In post","2022","20-29","East of England","Male","Undeclared","65","65","27110","27120"
"In post","2022","20-29","East of England","Male","Unknown","315","315","26220","25520"
"In post","2022","20-29","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Female","Heterosexual / straight","8315","8240","36500","33930"
"In post","2022","20-29","London","Female","LGBO","1045","1035","36760","33570"
"In post","2022","20-29","London","Female","Undeclared","1005","990","37120","33570"
"In post","2022","20-29","London","Female","Unknown","3390","3365","34730","32000"
"In post","2022","20-29","London","Male","Heterosexual / straight","5790","5770","37350","34260"
"In post","2022","20-29","London","Male","LGBO","940","940","40010","37560"
"In post","2022","20-29","London","Male","Undeclared","740","735","38680","35060"
"In post","2022","20-29","London","Male","Unknown","2730","2720","36020","33250"
"In post","2022","20-29","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Female","Heterosexual / straight","1575","1530","26330","25550"
"In post","2022","20-29","North East (England)","Female","LGBO","220","215","25940","24100"
"In post","2022","20-29","North East (England)","Female","Undeclared","90","90","26930","25060"
"In post","2022","20-29","North East (England)","Female","Unknown","680","655","25500","24260"
"In post","2022","20-29","North East (England)","Male","Heterosexual / straight","1180","1170","26690","25540"
"In post","2022","20-29","North East (England)","Male","LGBO","165","165","26170","26310"
"In post","2022","20-29","North East (England)","Male","Undeclared","75","75","29950","27570"
"In post","2022","20-29","North East (England)","Male","Unknown","615","610","26040","24920"
"In post","2022","20-29","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Female","Heterosexual / straight","3450","3375","26700","25180"
"In post","2022","20-29","North West (England)","Female","LGBO","430","420","26560","25040"
"In post","2022","20-29","North West (England)","Female","Undeclared","210","205","26540","24890"
"In post","2022","20-29","North West (England)","Female","Unknown","1415","1380","25660","24880"
"In post","2022","20-29","North West (England)","Male","Heterosexual / straight","2560","2540","27140","26350"
"In post","2022","20-29","North West (England)","Male","LGBO","330","330","26870","26590"
"In post","2022","20-29","North West (England)","Male","Undeclared","185","180","27340","26590"
"In post","2022","20-29","North West (England)","Male","Unknown","1185","1175","26360","24920"
"In post","2022","20-29","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Female","Heterosexual / straight","145","140","26910","26590"
"In post","2022","20-29","Northern Ireland","Female","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Female","Unknown","120","115","24240","21250"
"In post","2022","20-29","Northern Ireland","Male","Heterosexual / straight","120","120","26070","24880"
"In post","2022","20-29","Northern Ireland","Male","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Male","Unknown","120","120","23950","21250"
"In post","2022","20-29","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Female","Heterosexual / straight","120","120","34260","32560"
"In post","2022","20-29","Overseas","Female","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Overseas","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Overseas","Female","Unknown","35","35","37570","38300"
"In post","2022","20-29","Overseas","Male","Heterosexual / straight","90","90","34350","33230"
"In post","2022","20-29","Overseas","Male","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Overseas","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Overseas","Male","Unknown","35","35","39950","38300"
"In post","2022","20-29","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Female","Heterosexual / straight","2360","2310","28460","27230"
"In post","2022","20-29","Scotland","Female","LGBO","355","350","27000","26590"
"In post","2022","20-29","Scotland","Female","Undeclared","140","135","27440","26670"
"In post","2022","20-29","Scotland","Female","Unknown","1435","1395","26450","24880"
"In post","2022","20-29","Scotland","Male","Heterosexual / straight","1660","1645","27700","26590"
"In post","2022","20-29","Scotland","Male","LGBO","295","295","28400","27230"
"In post","2022","20-29","Scotland","Male","Undeclared","110","110","29490","27570"
"In post","2022","20-29","Scotland","Male","Unknown","1190","1175","26520","24600"
"In post","2022","20-29","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Female","Heterosexual / straight","2050","2010","27710","27430"
"In post","2022","20-29","South East (England)","Female","LGBO","320","315","27570","27570"
"In post","2022","20-29","South East (England)","Female","Undeclared","175","175","27900","27570"
"In post","2022","20-29","South East (England)","Female","Unknown","650","635","26950","25980"
"In post","2022","20-29","South East (England)","Male","Heterosexual / straight","1640","1630","27770","27010"
"In post","2022","20-29","South East (England)","Male","LGBO","165","160","26990","26590"
"In post","2022","20-29","South East (England)","Male","Undeclared","135","135","28290","27500"
"In post","2022","20-29","South East (England)","Male","Unknown","755","745","27880","27400"
"In post","2022","20-29","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Female","Heterosexual / straight","2385","2335","27480","26590"
"In post","2022","20-29","South West (England)","Female","LGBO","345","340","26970","26350"
"In post","2022","20-29","South West (England)","Female","Undeclared","185","180","27620","26640"
"In post","2022","20-29","South West (England)","Female","Unknown","710","690","27250","26030"
"In post","2022","20-29","South West (England)","Male","Heterosexual / straight","2370","2360","28040","27540"
"In post","2022","20-29","South West (England)","Male","LGBO","230","230","28390","27570"
"In post","2022","20-29","South West (England)","Male","Undeclared","230","230","28800","27800"
"In post","2022","20-29","South West (England)","Male","Unknown","895","890","27990","27130"
"In post","2022","20-29","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Female","Heterosexual / straight","90","90","30690","28140"
"In post","2022","20-29","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Female","Unknown","185","180","28580","29250"
"In post","2022","20-29","Unknown","Male","Heterosexual / straight","65","65","29430","27890"
"In post","2022","20-29","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Male","Unknown","420","420","29270","28980"
"In post","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Female","Heterosexual / straight","1970","1905","26490","24920"
"In post","2022","20-29","Wales","Female","LGBO","240","240","26150","24260"
"In post","2022","20-29","Wales","Female","Undeclared","115","115","26760","25830"
"In post","2022","20-29","Wales","Female","Unknown","715","695","25430","23170"
"In post","2022","20-29","Wales","Male","Heterosexual / straight","1455","1445","26580","25610"
"In post","2022","20-29","Wales","Male","LGBO","200","200","26630","24760"
"In post","2022","20-29","Wales","Male","Undeclared","115","115","28640","26820"
"In post","2022","20-29","Wales","Male","Unknown","685","675","26130","24260"
"In post","2022","20-29","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","West Midlands (England)","Female","Heterosexual / straight","1970","1920","26290","25120"
"In post","2022","20-29","West Midlands (England)","Female","LGBO","205","200","26590","25120"
"In post","2022","20-29","West Midlands (England)","Female","Undeclared","110","105","26340","25000"
"In post","2022","20-29","West Midlands (England)","Female","Unknown","705","685","25320","24260"
"In post","2022","20-29","West Midlands (England)","Male","Heterosexual / straight","1320","1310","27240","26350"
"In post","2022","20-29","West Midlands (England)","Male","LGBO","130","125","26710","26080"
"In post","2022","20-29","West Midlands (England)","Male","Undeclared","95","95","28590","27120"
"In post","2022","20-29","West Midlands (England)","Male","Unknown","560","555","26360","25000"
"In post","2022","20-29","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Yorkshire and The Humber","Female","Heterosexual / straight","2295","2240","27660","26590"
"In post","2022","20-29","Yorkshire and The Humber","Female","LGBO","295","290","27190","26100"
"In post","2022","20-29","Yorkshire and The Humber","Female","Undeclared","180","180","28110","26370"
"In post","2022","20-29","Yorkshire and The Humber","Female","Unknown","885","860","25970","24880"
"In post","2022","20-29","Yorkshire and The Humber","Male","Heterosexual / straight","1675","1660","27270","26590"
"In post","2022","20-29","Yorkshire and The Humber","Male","LGBO","185","185","30170","27570"
"In post","2022","20-29","Yorkshire and The Humber","Male","Undeclared","165","165","29440","27130"
"In post","2022","20-29","Yorkshire and The Humber","Male","Unknown","955","950","26210","24880"
"In post","2022","20-29","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Female","Heterosexual / straight","1815","1635","29930","27570"
"In post","2022","30-39","East Midlands (England)","Female","LGBO","165","160","30620","27570"
"In post","2022","30-39","East Midlands (England)","Female","Undeclared","160","145","29910","27570"
"In post","2022","30-39","East Midlands (England)","Female","Unknown","465","415","28120","26820"
"In post","2022","30-39","East Midlands (England)","Male","Heterosexual / straight","1365","1350","30910","27570"
"In post","2022","30-39","East Midlands (England)","Male","LGBO","125","120","28660","27570"
"In post","2022","30-39","East Midlands (England)","Male","Undeclared","135","130","30870","28550"
"In post","2022","30-39","East Midlands (England)","Male","Unknown","410","400","29220","27130"
"In post","2022","30-39","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Female","Heterosexual / straight","1670","1505","30290","28140"
"In post","2022","30-39","East of England","Female","LGBO","125","120","29150","27570"
"In post","2022","30-39","East of England","Female","Undeclared","125","120","31550","30140"
"In post","2022","30-39","East of England","Female","Unknown","405","355","30000","27540"
"In post","2022","30-39","East of England","Male","Heterosexual / straight","1300","1290","31630","29620"
"In post","2022","30-39","East of England","Male","LGBO","90","90","31940","29290"
"In post","2022","30-39","East of England","Male","Undeclared","140","140","31700","31550"
"In post","2022","30-39","East of England","Male","Unknown","335","330","31080","29290"
"In post","2022","30-39","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Female","Heterosexual / straight","9435","8965","45530","41970"
"In post","2022","30-39","London","Female","LGBO","710","700","46070","42440"
"In post","2022","30-39","London","Female","Undeclared","1010","965","46910","45000"
"In post","2022","30-39","London","Female","Unknown","2415","2315","45420","41950"
"In post","2022","30-39","London","Male","Heterosexual / straight","7495","7440","46680","43360"
"In post","2022","30-39","London","Male","LGBO","895","895","49320","51730"
"In post","2022","30-39","London","Male","Undeclared","1025","1015","47010","44500"
"In post","2022","30-39","London","Male","Unknown","2215","2200","46460","41970"
"In post","2022","30-39","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Female","Heterosexual / straight","2575","2315","29360","27570"
"In post","2022","30-39","North East (England)","Female","LGBO","210","200","29860","27570"
"In post","2022","30-39","North East (England)","Female","Undeclared","175","155","29300","27120"
"In post","2022","30-39","North East (England)","Female","Unknown","800","705","27090","26130"
"In post","2022","30-39","North East (England)","Male","Heterosexual / straight","2065","2040","31390","27570"
"In post","2022","30-39","North East (England)","Male","LGBO","170","165","31400","27570"
"In post","2022","30-39","North East (England)","Male","Undeclared","185","180","32880","27570"
"In post","2022","30-39","North East (England)","Male","Unknown","740","730","30510","26820"
"In post","2022","30-39","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Female","Heterosexual / straight","5065","4655","30410","27570"
"In post","2022","30-39","North West (England)","Female","LGBO","410","400","30530","27570"
"In post","2022","30-39","North West (England)","Female","Undeclared","370","345","30620","27570"
"In post","2022","30-39","North West (England)","Female","Unknown","1500","1345","28210","26590"
"In post","2022","30-39","North West (England)","Male","Heterosexual / straight","4145","4105","31360","27570"
"In post","2022","30-39","North West (England)","Male","LGBO","425","420","31660","27570"
"In post","2022","30-39","North West (England)","Male","Undeclared","380","375","31680","27570"
"In post","2022","30-39","North West (England)","Male","Unknown","1405","1385","30450","27410"
"In post","2022","30-39","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Female","Heterosexual / straight","310","290","31640","30350"
"In post","2022","30-39","Northern Ireland","Female","LGBO","20","15","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Female","Unknown","125","115","26920","24880"
"In post","2022","30-39","Northern Ireland","Male","Heterosexual / straight","305","305","30890","26820"
"In post","2022","30-39","Northern Ireland","Male","LGBO","30","30","31650","26880"
"In post","2022","30-39","Northern Ireland","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Male","Unknown","170","170","28230","26590"
"In post","2022","30-39","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Female","Heterosexual / straight","275","270","46130","49370"
"In post","2022","30-39","Overseas","Female","LGBO","30","30","48000","52400"
"In post","2022","30-39","Overseas","Female","Undeclared","35","35","[c]","[c]"
"In post","2022","30-39","Overseas","Female","Unknown","110","110","50190","51500"
"In post","2022","30-39","Overseas","Male","Heterosexual / straight","395","390","45790","42450"
"In post","2022","30-39","Overseas","Male","LGBO","45","45","47680","52430"
"In post","2022","30-39","Overseas","Male","Undeclared","50","50","45760","45190"
