"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Attorney General's Departments","Bedfordshire and Hertfordshire","25","20","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","East Anglia","5","5","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Essex","10","10","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Inner London - West","655","610","44910","50500"
"In post","2022","Asian","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Lancashire","10","10","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","40","40","35470","28430"
"In post","2022","Asian","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Merseyside","5","5","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Outer London - South","5","5","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Asian","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
