"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","70","65","31460","30950"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","10","10","33670","30670"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","20","20","40470","38000"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","35","30","33160","29860"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","60","55","31730","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","160","150","25320","21300"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","40","40","31760","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","210","195","27990","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","40","35","34880","35900"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","90","85","31360","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","110","105","29060","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","20","20","28570","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Eastern Scotland","55","55","35180","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","45","45","30170","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","135","130","28080","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","15","15","29560","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","35","35","29530","25940"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","170","155","30080","28000"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Highlands and Islands","20","20","28650","26310"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","20","20","44370","52290"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","45","45","28350","28140"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","95","90","28660","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","20","20","33650","35900"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","25","25","33510","29800"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","10","10","34850","36750"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","200","190","28930","25400"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","55","50","30900","26520"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","85","80","33570","31800"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","115","110","29070","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","55","55","29860","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","670","635","33360","28670"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","25","25","29460","25520"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","215","195","27910","25100"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","45","45","51580","51250"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","135","130","37200","33130"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","35","35","52570","38870"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Devon","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","90","85","51620","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","80","80","41770","37300"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","30","30","35080","32000"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","225","220","55350","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","385","380","45020","38630"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","90","85","54630","52510"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","1030","1010","52480","54700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","5375","5310","49620","40850"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","40","40","54750","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","95","95","51700","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","560","535","32910","32000"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","10","10","31770","32000"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","465","435","29540","25550"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","20","20","62640","65320"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","25","25","68760","65000"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","85","80","50450","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","10","10","71650","68000"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","15","15","63410","64010"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","475","475","37420","32000"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","255","250","42550","33410"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","125","125","56690","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","225","220","47430","40460"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","150","145","33820","29750"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","480","455","34470","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Dorset and Somerset","35","35","31780","29540"
"In post","2022","Charity Commission","Charity Commission","East Wales","5","5","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Inner London - West","80","80","44120","37910"
"In post","2022","Charity Commission","Charity Commission","Merseyside","345","325","31850","29160"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","1080","995","31180","25460"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","45","45","25640","23620"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - West","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","25","25","26210","24500"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","East Wales","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","55","55","58200","55860"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","795","770","61480","57060"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","320","295","27620","25120"
"In post","2022","Crown Commercial Service","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Anglia","160","150","38400","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","East Wales","115","115","36050","31250"
"In post","2022","Crown Commercial Service","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Inner London - East","70","70","54200","55690"
"In post","2022","Crown Commercial Service","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Merseyside","390","380","37980","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Midlands","30","30","32780","30420"
"In post","2022","Crown Commercial Service","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","855","810","37590","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","100","90","34380","24060"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","120","115","34350","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","315","295","35630","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","960","900","36810","31540"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","180","165","43580","40000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","130","120","42750","39750"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Cheshire","30","25","49490","54790"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","30","30","38220","33270"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Cumbria","40","35","38360","32880"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","315","295","38360","33310"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Devon","105","100","39890","38000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Anglia","125","115","37280","28430"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Wales","310","285","40460","38180"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","80","70","39880","38540"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Essex","205","190","42230","40000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","185","175","41480","41500"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","370","340","40310","36240"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","270","250","43170","39750"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","10","10","47860","51470"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - East","25","25","35170","24590"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Inner London - West","1695","1600","44770","39850"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Kent","140","130","39790","30110"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Lancashire","180","170","40070","38000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","155","140","40100","48080"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","20","15","46930","55610"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Merseyside","385","365","37370","30130"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","160","155","40890","38180"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","260","240","39310","34480"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","25","25","35590","24590"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - South","15","15","32840","24590"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","25","25","37960","24590"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","70","70","43190","48080"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","140","130","35580","28430"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","200","185","43390","40000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Tees Valley and Durham","100","85","39070","32370"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","West Midlands","505","475","40380","38000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","85","80","42230","48080"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","455","425","40200","38000"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","East Wales","380","365","29870","29470"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","55","55","26080","25830"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","60","60","36470","35210"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","130","125","36320","34040"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Cumbria","80","80","23470","21310"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Derbyshire and Nottinghamshire","15","15","36390","34350"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Devon","80","75","29220","25750"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","370","355","34710","33740"
"In post","2022","Defence Equipment and Support","Ministry of Defence","East Anglia","130","125","34250","33250"
"In post","2022","Defence Equipment and Support","Ministry of Defence","East Wales","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","65","65","34900","33870"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Essex","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","8285","7980","38360","36000"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Greater Manchester","30","30","40220","39010"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","320","305","27190","24400"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","125","125","24380","21910"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","10","10","39690","39580"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Inner London - West","15","15","40440","36930"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Lancashire","25","25","38440","38010"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Lincolnshire","195","190","36200","35210"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Merseyside","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","North Yorkshire","20","20","32400","32010"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","170","165","24120","21160"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Overseas","65","65","42420","41450"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","60","55","30520","27100"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Southern Scotland","240","235","25440","23900"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","West Central Scotland","180","175","32870","31600"
"In post","2022","Defence Equipment and Support","Ministry of Defence","West Midlands","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","15","15","46450","44510"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","2925","2830","40510","38070"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","1570","1500","42120","42100"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","Kent","145","135","40550","38600"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","15","15","42450","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Anglia","10","10","45630","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","95","90","34540","30360"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","15","15","52940","49500"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","58090","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester","240","240","41030","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","5145","5040","49790","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","105","100","50730","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","15","15","50070","49860"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","90","90","43030","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
