"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","AA/AO","Unknown","30","25","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","55","55","19500","19460"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","35","35","17970","17140"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Greater Manchester","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Greater Manchester","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Inner London - West","EO","Heterosexual / straight","40","40","26040","25710"
"In post","2022","16-19","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","16-19","Inner London - West","EO","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Inner London - West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent","EO","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Lancashire","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Merseyside","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Merseyside","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Merseyside","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","AA/AO","Unknown","30","25","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","AA/AO","Undeclared","5","0","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southern Scotland","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southern Scotland","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southern Scotland","EO","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","West Central Scotland","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Central Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Central Scotland","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2022","16-19","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","West Midlands","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands","EO","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","West Wales and The Valleys","AA/AO","Heterosexual / straight","30","25","19430","18310"
"In post","2022","16-19","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Wales and The Valleys","AA/AO","Unknown","45","35","19280","18310"
"In post","2022","16-19","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Yorkshire","AA/AO","Heterosexual / straight","30","30","21340","21250"
"In post","2022","16-19","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Yorkshire","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2022","16-19","West Yorkshire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","195","190","26140","28140"
"In post","2022","20-29","Bedfordshire and Hertfordshire","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","AA/AO","Unknown","65","65","25240","23800"
"In post","2022","20-29","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","175","175","28170","27570"
"In post","2022","20-29","Bedfordshire and Hertfordshire","EO","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","EO","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","80","80","36460","37000"
"In post","2022","20-29","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","50","50","26370","25190"
"In post","2022","20-29","Bedfordshire and Hertfordshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
