"Status","Year","Age","Disability","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared disabled","No function","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Project Delivery","Ministry of Defence","5","5","[c]","[c]"
"In post","2022","16-19","Declared disabled","Property","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","UK Statistics Authority","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Counter Fraud","Department for Work and Pensions","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Debt","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Debt","HM Revenue and Customs","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Ministry of Defence","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal","Attorney General's Departments","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Department for Transport","40","30","19890","18310"
"In post","2022","16-19","Declared non-disabled","No function","Department for Work and Pensions","100","100","23030","21260"
"In post","2022","16-19","Declared non-disabled","No function","Department of Health and Social Care","15","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","HM Revenue and Customs","50","50","21440","21250"
"In post","2022","16-19","Declared non-disabled","No function","HM Treasury","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Ministry of Defence","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Ministry of Justice","100","100","23290","23140"
"In post","2022","16-19","Declared non-disabled","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Scottish Government","20","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","UK Statistics Authority","10","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Ministry of Defence","50","50","19330","18030"
"In post","2022","16-19","Declared non-disabled","Property","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Home Office","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Scottish Government","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Debt","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Counter Fraud","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Debt","HM Revenue and Customs","25","20","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","HM Revenue and Customs","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","Attorney General's Departments","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Department for Education","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Department for International Trade","[c]","[c]","[c]","[c]"
