"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","West Midlands","HEO","Heterosexual / straight","55","55","31090","30730"
"In post","2022","Department for Transport","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","AA","Heterosexual / straight","605","495","18590","18310"
"In post","2022","Department for Transport","West Wales and The Valleys","AA","LGBO","35","35","18310","18310"
"In post","2022","Department for Transport","West Wales and The Valleys","AA","Undeclared","380","280","18640","18310"
"In post","2022","Department for Transport","West Wales and The Valleys","AA","Unknown","245","210","18650","18310"
"In post","2022","Department for Transport","West Wales and The Valleys","AO","Heterosexual / straight","1840","1625","21970","21840"
"In post","2022","Department for Transport","West Wales and The Valleys","AO","LGBO","95","90","21840","21840"
"In post","2022","Department for Transport","West Wales and The Valleys","AO","Undeclared","595","485","22060","21840"
"In post","2022","Department for Transport","West Wales and The Valleys","AO","Unknown","435","395","21950","21840"
"In post","2022","Department for Transport","West Wales and The Valleys","EO","Heterosexual / straight","715","675","26690","26470"
"In post","2022","Department for Transport","West Wales and The Valleys","EO","LGBO","30","30","26420","26410"
"In post","2022","Department for Transport","West Wales and The Valleys","EO","Undeclared","215","195","27040","26780"
"In post","2022","Department for Transport","West Wales and The Valleys","EO","Unknown","90","90","26380","26130"
"In post","2022","Department for Transport","West Wales and The Valleys","G6","Heterosexual / straight","60","60","76260","74310"
"In post","2022","Department for Transport","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","G6","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","G7","Heterosexual / straight","165","160","56330","53650"
"In post","2022","Department for Transport","West Wales and The Valleys","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","G7","Undeclared","45","45","56090","52330"
"In post","2022","Department for Transport","West Wales and The Valleys","G7","Unknown","25","25","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","HEO","Heterosexual / straight","480","465","32750","31850"
"In post","2022","Department for Transport","West Wales and The Valleys","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","HEO","Undeclared","95","90","32940","32180"
"In post","2022","Department for Transport","West Wales and The Valleys","HEO","Unknown","55","50","33250","32180"
"In post","2022","Department for Transport","West Wales and The Valleys","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","SEO","Heterosexual / straight","350","345","42530","41090"
"In post","2022","Department for Transport","West Wales and The Valleys","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","SEO","Undeclared","105","105","42640","41160"
"In post","2022","Department for Transport","West Wales and The Valleys","SEO","Unknown","45","40","43730","42520"
"In post","2022","Department for Transport","West Yorkshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","AO","Heterosexual / straight","55","45","23030","21840"
"In post","2022","Department for Transport","West Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","AO","Undeclared","15","10","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","AO","Unknown","40","40","22370","21840"
"In post","2022","Department for Transport","West Yorkshire","EO","Heterosexual / straight","85","80","26940","26700"
"In post","2022","Department for Transport","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","EO","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","EO","Unknown","30","30","26740","26350"
"In post","2022","Department for Transport","West Yorkshire","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","G7","Heterosexual / straight","30","30","49900","48770"
"In post","2022","Department for Transport","West Yorkshire","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","HEO","Heterosexual / straight","35","35","31580","30730"
"In post","2022","Department for Transport","West Yorkshire","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","95","80","23530","24250"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","Undeclared","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","Unknown","50","40","23570","23230"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","640","595","29070","29290"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","LGBO","40","40","29010","29290"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Undeclared","65","60","29170","29290"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Unknown","125","110","29570","29290"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","Heterosexual / straight","50","45","35670","35340"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","30","30","43640","42910"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","95","80","22820","22680"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","40","30","22880","22680"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","605","555","28550","28550"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","35","35","28670","29290"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","70","60","29000","29290"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","120","105","28730","28550"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","55","50","34740","34320"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","AO","Heterosexual / straight","215","190","21090","21260"
"In post","2022","Department for Work and Pensions","Cheshire","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","AO","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","AO","Unknown","55","45","20830","21260"
"In post","2022","Department for Work and Pensions","Cheshire","EO","Heterosexual / straight","295","270","27490","27570"
"In post","2022","Department for Work and Pensions","Cheshire","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","EO","Undeclared","35","30","27540","27570"
"In post","2022","Department for Work and Pensions","Cheshire","EO","Unknown","65","60","27400","27570"
"In post","2022","Department for Work and Pensions","Cheshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","HEO","Heterosexual / straight","35","30","32520","31990"
"In post","2022","Department for Work and Pensions","Cheshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cheshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","AO","Heterosexual / straight","210","190","21230","21260"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","AO","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","AO","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","AO","Unknown","105","90","21010","21260"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Heterosexual / straight","300","265","27510","27570"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Undeclared","40","35","27540","27570"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Unknown","65","55","27530","27570"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","HEO","Heterosexual / straight","40","35","32560","31990"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","AO","Heterosexual / straight","30","25","21170","21260"
"In post","2022","Department for Work and Pensions","Cumbria","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","EO","Heterosexual / straight","110","95","27470","27570"
"In post","2022","Department for Work and Pensions","Cumbria","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","EO","Unknown","50","40","27410","27570"
"In post","2022","Department for Work and Pensions","Cumbria","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Cumbria","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AO","Heterosexual / straight","500","440","21150","21260"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AO","LGBO","35","35","21160","21260"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AO","Undeclared","70","60","21040","21260"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","AO","Unknown","180","150","21010","21260"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","920","825","27510","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","LGBO","65","60","27540","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Undeclared","110","95","27370","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Unknown","260","230","27460","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","70","65","55700","53430"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","150","140","32770","31990"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","HEO","Unknown","45","40","32850","31990"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","105","100","40790","39740"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","AO","Heterosexual / straight","455","365","21090","21260"
"In post","2022","Department for Work and Pensions","Devon","AO","LGBO","35","30","21100","21260"
"In post","2022","Department for Work and Pensions","Devon","AO","Undeclared","65","50","21010","21260"
"In post","2022","Department for Work and Pensions","Devon","AO","Unknown","170","125","21010","21260"
"In post","2022","Department for Work and Pensions","Devon","EO","Heterosexual / straight","685","600","27440","27570"
"In post","2022","Department for Work and Pensions","Devon","EO","LGBO","50","45","27530","27570"
"In post","2022","Department for Work and Pensions","Devon","EO","Undeclared","80","70","27300","27570"
"In post","2022","Department for Work and Pensions","Devon","EO","Unknown","175","150","27230","27570"
"In post","2022","Department for Work and Pensions","Devon","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","HEO","Heterosexual / straight","100","90","32490","31990"
"In post","2022","Department for Work and Pensions","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","SEO","Heterosexual / straight","45","40","40190","36540"
"In post","2022","Department for Work and Pensions","Devon","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Devon","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","AO","Heterosexual / straight","135","115","21190","21260"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","AO","Unknown","30","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","EO","Heterosexual / straight","405","360","27530","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","EO","LGBO","30","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","EO","Undeclared","65","55","27350","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","EO","Unknown","100","80","27520","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
