"Status","Year","Age","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Shropshire and Staffordshire","Male","Heterosexual / straight","330","290","31910","28410"
"In post","2022","60-64","Shropshire and Staffordshire","Male","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","Male","Undeclared","65","55","31250","29800"
"In post","2022","60-64","Shropshire and Staffordshire","Male","Unknown","55","45","34450","27380"
"In post","2022","60-64","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Yorkshire","Female","Heterosexual / straight","345","260","27960","26120"
"In post","2022","60-64","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Yorkshire","Female","Undeclared","50","35","28330","27570"
"In post","2022","60-64","South Yorkshire","Female","Unknown","60","45","26980","27470"
"In post","2022","60-64","South Yorkshire","Male","Heterosexual / straight","200","160","31030","27570"
"In post","2022","60-64","South Yorkshire","Male","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","South Yorkshire","Male","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","South Yorkshire","Male","Unknown","50","40","32850","31970"
"In post","2022","60-64","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southern Scotland","Female","Heterosexual / straight","245","185","28020","26820"
"In post","2022","60-64","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southern Scotland","Female","Undeclared","30","20","29880","27470"
"In post","2022","60-64","Southern Scotland","Female","Unknown","120","90","26740","25930"
"In post","2022","60-64","Southern Scotland","Male","Heterosexual / straight","150","125","30910","27570"
"In post","2022","60-64","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southern Scotland","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","Southern Scotland","Male","Unknown","100","85","30230","27360"
"In post","2022","60-64","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Surrey, East and West Sussex","Female","Heterosexual / straight","340","280","28310","27380"
"In post","2022","60-64","Surrey, East and West Sussex","Female","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Surrey, East and West Sussex","Female","Undeclared","70","55","29760","27570"
"In post","2022","60-64","Surrey, East and West Sussex","Female","Unknown","80","60","27990","27420"
"In post","2022","60-64","Surrey, East and West Sussex","Male","Heterosexual / straight","275","230","32600","28920"
"In post","2022","60-64","Surrey, East and West Sussex","Male","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","Surrey, East and West Sussex","Male","Undeclared","45","40","35250","31880"
"In post","2022","60-64","Surrey, East and West Sussex","Male","Unknown","80","65","30520","28840"
"In post","2022","60-64","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tees Valley and Durham","Female","Heterosexual / straight","375","285","26480","23960"
"In post","2022","60-64","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tees Valley and Durham","Female","Undeclared","50","35","28370","27130"
"In post","2022","60-64","Tees Valley and Durham","Female","Unknown","80","60","24340","22040"
"In post","2022","60-64","Tees Valley and Durham","Male","Heterosexual / straight","270","210","29990","27570"
"In post","2022","60-64","Tees Valley and Durham","Male","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Tees Valley and Durham","Male","Undeclared","35","25","29590","28920"
"In post","2022","60-64","Tees Valley and Durham","Male","Unknown","75","55","29430","31650"
"In post","2022","60-64","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Heterosexual / straight","50","40","33690","29300"
"In post","2022","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Male","Heterosexual / straight","35","35","38650","34610"
"In post","2022","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Male","Unknown","120","120","40120","37300"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Central Scotland","Female","Heterosexual / straight","575","445","28370","25930"
"In post","2022","60-64","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Central Scotland","Female","Undeclared","90","65","27540","25870"
"In post","2022","60-64","West Central Scotland","Female","Unknown","215","165","28400","23780"
"In post","2022","60-64","West Central Scotland","Male","Heterosexual / straight","505","415","32260","27570"
"In post","2022","60-64","West Central Scotland","Male","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","West Central Scotland","Male","Undeclared","60","45","33100","27570"
"In post","2022","60-64","West Central Scotland","Male","Unknown","195","160","33060","28990"
"In post","2022","60-64","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Midlands","Female","Heterosexual / straight","620","495","29100","27570"
"In post","2022","60-64","West Midlands","Female","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","West Midlands","Female","Undeclared","100","75","29670","27570"
"In post","2022","60-64","West Midlands","Female","Unknown","225","175","28140","26820"
"In post","2022","60-64","West Midlands","Male","Heterosexual / straight","380","335","32070","27570"
"In post","2022","60-64","West Midlands","Male","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","West Midlands","Male","Undeclared","55","50","36100","29870"
"In post","2022","60-64","West Midlands","Male","Unknown","125","110","33170","27570"
"In post","2022","60-64","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Wales and The Valleys","Female","Heterosexual / straight","645","485","27660","26120"
"In post","2022","60-64","West Wales and The Valleys","Female","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","West Wales and The Valleys","Female","Undeclared","260","175","23860","21840"
"In post","2022","60-64","West Wales and The Valleys","Female","Unknown","110","80","25830","21840"
"In post","2022","60-64","West Wales and The Valleys","Male","Heterosexual / straight","375","315","34820","27570"
"In post","2022","60-64","West Wales and The Valleys","Male","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","West Wales and The Valleys","Male","Undeclared","85","70","33490","26810"
"In post","2022","60-64","West Wales and The Valleys","Male","Unknown","80","60","28660","27570"
"In post","2022","60-64","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Yorkshire","Female","Heterosexual / straight","485","370","29910","27570"
"In post","2022","60-64","West Yorkshire","Female","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","West Yorkshire","Female","Undeclared","90","70","28020","26780"
"In post","2022","60-64","West Yorkshire","Female","Unknown","155","120","29440","26820"
"In post","2022","60-64","West Yorkshire","Male","Heterosexual / straight","325","265","33670","28920"
"In post","2022","60-64","West Yorkshire","Male","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","West Yorkshire","Male","Undeclared","50","40","31080","28920"
"In post","2022","60-64","West Yorkshire","Male","Unknown","120","95","31950","28200"
"In post","2022","60-64","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","45","35","30380","29290"
"In post","2022","65+","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Female","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","45","40","35160","30700"
"In post","2022","65+","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Male","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","130","110","28660","25390"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","30","25","29220","25930"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","140","115","36220","33300"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","30","25","34990","33480"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire","Female","Heterosexual / straight","30","25","26210","21960"
"In post","2022","65+","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Cheshire","Female","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Cheshire","Male","Heterosexual / straight","30","25","35280","31820"
"In post","2022","65+","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Cheshire","Male","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Female","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Male","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Female","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Cumbria","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Male","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","80","60","29110","26660"
"In post","2022","65+","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Female","Unknown","20","10","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","90","65","32550","28920"
"In post","2022","65+","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Male","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Male","Unknown","25","15","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon","Female","Heterosexual / straight","75","55","26600","24090"
"In post","2022","65+","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Devon","Female","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Devon","Male","Heterosexual / straight","150","115","31350","27570"
"In post","2022","65+","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Devon","Male","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Female","Heterosexual / straight","55","40","26980","26400"
"In post","2022","65+","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Female","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Male","Heterosexual / straight","105","90","28590","27570"
"In post","2022","65+","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Male","Unknown","15","15","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Anglia","Female","Heterosexual / straight","120","90","25580","22510"
"In post","2022","65+","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Anglia","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","East Anglia","Female","Unknown","25","20","[c]","[c]"
"In post","2022","65+","East Anglia","Male","Heterosexual / straight","170","140","30790","27370"
"In post","2022","65+","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Anglia","Male","Undeclared","35","25","35440","31430"
"In post","2022","65+","East Anglia","Male","Unknown","35","25","30300","27570"
"In post","2022","65+","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Wales","Female","Heterosexual / straight","165","120","30800","25460"
"In post","2022","65+","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Wales","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","East Wales","Female","Unknown","45","30","26910","22740"
"In post","2022","65+","East Wales","Male","Heterosexual / straight","160","125","36670","29430"
"In post","2022","65+","East Wales","Male","LGBO","5","5","[c]","[c]"
"In post","2022","65+","East Wales","Male","Undeclared","45","35","35000","29470"
"In post","2022","65+","East Wales","Male","Unknown","35","25","39270","28920"
"In post","2022","65+","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","30","20","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Female","Unknown","10","5","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","40","30","29470","27570"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Male","Unknown","10","5","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Female","Heterosexual / straight","90","65","30340","27570"
"In post","2022","65+","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Female","Unknown","70","55","30550","26030"
"In post","2022","65+","Eastern Scotland","Male","Heterosexual / straight","135","110","34780","30040"
"In post","2022","65+","Eastern Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Male","Unknown","125","95","35110","30040"
"In post","2022","65+","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex","Female","Heterosexual / straight","60","45","26200","25110"
"In post","2022","65+","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Essex","Female","Unknown","30","20","[c]","[c]"
"In post","2022","65+","Essex","Male","Heterosexual / straight","60","40","31690","29240"
"In post","2022","65+","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex","Male","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Essex","Male","Unknown","25","15","[c]","[c]"
"In post","2022","65+","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","165","130","29940","27130"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","30","25","28830","25360"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","40","30","30130","27530"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","305","255","36690","33720"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","10","5","[c]","[c]"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","75","60","38290","34630"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","70","50","40150","34860"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester","Female","Heterosexual / straight","125","90","27780","26860"
"In post","2022","65+","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Greater Manchester","Female","Unknown","45","30","26010","22080"
"In post","2022","65+","Greater Manchester","Male","Heterosexual / straight","110","80","32190","27570"
"In post","2022","65+","Greater Manchester","Male","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Greater Manchester","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Greater Manchester","Male","Unknown","55","40","32950","29320"
"In post","2022","65+","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hampshire and Isle of Wight","Female","Heterosexual / straight","205","150","26350","21860"
"In post","2022","65+","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hampshire and Isle of Wight","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Hampshire and Isle of Wight","Female","Unknown","50","30","26410","24250"
"In post","2022","65+","Hampshire and Isle of Wight","Male","Heterosexual / straight","340","275","30150","26780"
"In post","2022","65+","Hampshire and Isle of Wight","Male","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Hampshire and Isle of Wight","Male","Undeclared","45","40","32430","32670"
"In post","2022","65+","Hampshire and Isle of Wight","Male","Unknown","65","50","38200","31650"
"In post","2022","65+","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","45","35","27800","22420"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","55","45","26930","26600"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Female","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Male","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inner London - East","Female","Heterosexual / straight","130","110","35020","31040"
"In post","2022","65+","Inner London - East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inner London - East","Female","Undeclared","30","25","40570","32060"
"In post","2022","65+","Inner London - East","Female","Unknown","80","65","37450","28660"
"In post","2022","65+","Inner London - East","Male","Heterosexual / straight","150","125","42400","39050"
"In post","2022","65+","Inner London - East","Male","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Inner London - East","Male","Undeclared","30","25","46840","38920"
"In post","2022","65+","Inner London - East","Male","Unknown","105","85","38890","33390"
"In post","2022","65+","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inner London - West","Female","Heterosexual / straight","305","265","37470","30460"
"In post","2022","65+","Inner London - West","Female","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Inner London - West","Female","Undeclared","50","40","36530","30320"
"In post","2022","65+","Inner London - West","Female","Unknown","80","65","41800","31880"
"In post","2022","65+","Inner London - West","Male","Heterosexual / straight","310","275","47760","41120"
"In post","2022","65+","Inner London - West","Male","LGBO","15","15","[c]","[c]"
"In post","2022","65+","Inner London - West","Male","Undeclared","70","60","46680","42890"
"In post","2022","65+","Inner London - West","Male","Unknown","75","65","44990","39090"
"In post","2022","65+","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Kent","Female","Heterosexual / straight","70","55","27350","25110"
"In post","2022","65+","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Kent","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Kent","Female","Unknown","15","15","[c]","[c]"
"In post","2022","65+","Kent","Male","Heterosexual / straight","80","65","29120","26780"
"In post","2022","65+","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Kent","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Kent","Male","Unknown","30","25","31790","27930"
"In post","2022","65+","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Lancashire","Female","Heterosexual / straight","135","95","26410","22080"
"In post","2022","65+","Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Lancashire","Female","Undeclared","20","10","[c]","[c]"
"In post","2022","65+","Lancashire","Female","Unknown","35","25","25140","26210"
"In post","2022","65+","Lancashire","Male","Heterosexual / straight","110","85","30200","26820"
"In post","2022","65+","Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Lancashire","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Lancashire","Male","Unknown","35","25","25690","21890"
