"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Black","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East Midlands (England)","AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East of England","AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","AA","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","London","AO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","London","EO","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","AO","30","30","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","AO","35","35","21600","21250"
"In post","2022","16-19","Unknown","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","AA","25","20","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","AO","35","30","21910","21250"
"In post","2022","16-19","Unknown","Scotland","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","AA","15","10","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","AO","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","AA","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","AO","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","EO","35","35","17920","17140"
"In post","2022","16-19","Unknown","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","Wales","AA","35","25","18470","18310"
"In post","2022","16-19","Unknown","Wales","AO","25","20","[c]","[c]"
"In post","2022","16-19","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","AO","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","AA","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","AO","30","30","21650","21250"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","East Midlands (England)","AA","5","5","[c]","[c]"
"In post","2022","16-19","White","East Midlands (England)","AO","20","20","[c]","[c]"
"In post","2022","16-19","White","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","East of England","AO","20","20","[c]","[c]"
"In post","2022","16-19","White","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","London","AO","25","25","[c]","[c]"
"In post","2022","16-19","White","London","EO","30","30","[c]","[c]"
"In post","2022","16-19","White","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","North East (England)","AO","30","30","[c]","[c]"
"In post","2022","16-19","White","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","North West (England)","AO","60","60","21300","21250"
"In post","2022","16-19","White","North West (England)","EO","20","20","[c]","[c]"
"In post","2022","16-19","White","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Scotland","AA","25","25","[c]","[c]"
"In post","2022","16-19","White","Scotland","AO","40","35","21290","21250"
"In post","2022","16-19","White","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","South East (England)","AA","10","10","[c]","[c]"
"In post","2022","16-19","White","South East (England)","AO","40","40","24170","24010"
"In post","2022","16-19","White","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","White","South West (England)","AA","20","20","[c]","[c]"
"In post","2022","16-19","White","South West (England)","AO","15","15","[c]","[c]"
"In post","2022","16-19","White","South West (England)","EO","60","60","19940","19460"
"In post","2022","16-19","White","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","White","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Wales","AA","40","35","18280","18310"
"In post","2022","16-19","White","Wales","AO","25","25","[c]","[c]"
"In post","2022","16-19","White","Wales","EO","10","10","[c]","[c]"
"In post","2022","16-19","White","West Midlands (England)","AA","5","5","[c]","[c]"
"In post","2022","16-19","White","West Midlands (England)","AO","20","20","[c]","[c]"
"In post","2022","16-19","White","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Yorkshire and The Humber","AA","5","5","[c]","[c]"
"In post","2022","16-19","White","Yorkshire and The Humber","AO","30","30","[c]","[c]"
"In post","2022","16-19","White","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","East Midlands (England)","AO","150","145","21570","21260"
"In post","2022","20-29","Asian","East Midlands (England)","EO","130","130","26990","27570"
"In post","2022","20-29","Asian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","East Midlands (England)","HEO","50","50","32520","33080"
"In post","2022","20-29","Asian","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Asian","East of England","AA","5","5","[c]","[c]"
"In post","2022","20-29","Asian","East of England","AO","60","55","23350","21680"
"In post","2022","20-29","Asian","East of England","EO","80","80","27730","27570"
"In post","2022","20-29","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","East of England","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","East of England","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","London","AA","40","35","22160","22350"
"In post","2022","20-29","Asian","London","AO","310","305","25180","25110"
"In post","2022","20-29","Asian","London","EO","1055","1040","29490","30750"
"In post","2022","20-29","Asian","London","G6","10","10","[c]","[c]"
"In post","2022","20-29","Asian","London","G7","265","265","55310","54110"
"In post","2022","20-29","Asian","London","HEO","865","865","34840","34550"
"In post","2022","20-29","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","London","SEO","340","340","41470","40650"
"In post","2022","20-29","Asian","London","Unknown","35","35","28120","27060"
"In post","2022","20-29","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","North East (England)","AO","65","60","21330","21260"
"In post","2022","20-29","Asian","North East (England)","EO","45","40","26860","26820"
"In post","2022","20-29","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","North East (England)","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","North East (England)","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","North West (England)","AA","5","5","[c]","[c]"
"In post","2022","20-29","Asian","North West (England)","AO","285","270","21340","21250"
"In post","2022","20-29","Asian","North West (England)","EO","285","280","26750","27570"
"In post","2022","20-29","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","North West (England)","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","North West (England)","HEO","135","135","31930","33080"
"In post","2022","20-29","Asian","North West (England)","SEO","35","35","38910","39690"
"In post","2022","20-29","Asian","North West (England)","Unknown","25","20","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","AA","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","AO","50","45","22080","21260"
"In post","2022","20-29","Asian","Scotland","EO","30","25","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","HEO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","South East (England)","AA","10","10","[c]","[c]"
"In post","2022","20-29","Asian","South East (England)","AO","60","55","24130","23770"
"In post","2022","20-29","Asian","South East (England)","EO","100","100","28160","28260"
"In post","2022","20-29","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","South East (England)","HEO","30","30","32020","30730"
"In post","2022","20-29","Asian","South East (England)","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","South West (England)","AO","30","30","21560","21260"
"In post","2022","20-29","Asian","South West (England)","EO","65","65","25160","25760"
"In post","2022","20-29","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","South West (England)","G7","5","5","[c]","[c]"
