"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared disabled","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","[c]","[c]"
"In post","2022","16-19","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","AA/AO","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Devon","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Devon","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Anglia","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Wales","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Wales","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Eastern Scotland","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","30","20250","21230"
"In post","2022","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","45","45","19880","19460"
"In post","2022","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Greater Manchester","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - East","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - West","AA/AO","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - West","EO","35","35","25810","25170"
"In post","2022","16-19","Declared non-disabled","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Kent","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Lancashire","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Lancashire","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Merseyside","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - East and North East","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - West and North West","AA/AO","10","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Shropshire and Staffordshire","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","South Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Southern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Surrey, East and West Sussex","AA/AO","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Tees Valley and Durham","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","West Central Scotland","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","West Midlands","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","West Wales and The Valleys","AA/AO","35","30","19590","18310"
"In post","2022","16-19","Declared non-disabled","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","West Yorkshire","AA/AO","30","30","21330","21250"
"In post","2022","16-19","Declared non-disabled","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Derbyshire and Nottinghamshire","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East Wales","AA/AO","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Eastern Scotland","AA/AO","30","30","21670","21250"
"In post","2022","16-19","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Essex","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","40","17980","17140"
"In post","2022","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Greater Manchester","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Hampshire and Isle of Wight","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - West","AA/AO","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - West","EO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Kent","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Kent","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Merseyside","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northumberland, and Tyne and Wear","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Outer London - East and North East","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Southern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Surrey, East and West Sussex","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","West Central Scotland","AA/AO","20","15","[c]","[c]"
"In post","2022","16-19","Unknown","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","West Wales and The Valleys","AA/AO","45","35","19180","18310"
"In post","2022","16-19","Unknown","West Yorkshire","AA/AO","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Bedfordshire and Hertfordshire","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Bedfordshire and Hertfordshire","EO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Bedfordshire and Hertfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","60","55","25030","25000"
"In post","2022","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","30","30","28220","27570"
"In post","2022","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cheshire","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cheshire","EO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cheshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cornwall and Isles of Scilly","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cumbria","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cumbria","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","55","55","21850","21260"
"In post","2022","20-29","Declared disabled","Derbyshire and Nottinghamshire","EO","50","50","26750","26820"
"In post","2022","20-29","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","40","40","33080","33080"
