"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cabinet Office (excl. agencies)","Cabinet Office","London","20","20","41620","35070"
"In post","2022","Analysis","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","325","310","34700","30220"
"In post","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","140","135","33550","29750"
"In post","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Analysis","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Companies House","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Companies House","Department for Business, Energy and Industrial Strategy","Wales","20","20","36720","36150"
"In post","2022","Analysis","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Competition and Markets Authority","Competition and Markets Authority","London","130","125","62170","56360"
"In post","2022","Analysis","Competition and Markets Authority","Competition and Markets Authority","Scotland","5","5","[c]","[c]"
"In post","2022","Analysis","Competition and Markets Authority","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Defence Electronics and Components Agency","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","South East (England)","385","365","41800","42020"
"In post","2022","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","120","115","38600","38070"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","235","230","43170","37250"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North West (England)","10","10","33120","27470"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","135","135","48540","55730"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","East Midlands (England)","10","10","41670","41990"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","London","65","65","49200","46030"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","North East (England)","10","10","44680","46220"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","North West (England)","25","25","38800","37590"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","South West (England)","20","20","37340","39240"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education (excl. agencies)","Department for Education","Yorkshire and The Humber","60","55","45510","46170"
"In post","2022","Analysis","Department for International Trade","Department for International Trade","London","250","250","44110","40270"
"In post","2022","Analysis","Department for International Trade","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","200","195","48100","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","20","15","35990","30190"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Department for Transport","London","320","310","48130","54110"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Department for Transport","South East (England)","10","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","10","10","38020","38650"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","250","240","46070","40270"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","105","100","39810","36320"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","40","40","33260","31990"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","220","205","42740","37340"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","310","300","52320","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","85","85","46320","49530"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","20","15","32240","31380"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","10","10","24990","21840"
"In post","2022","Analysis","Education and Skills Funding Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","London","20","20","38130","40350"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","55","55","59450","61400"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","Chancellor's other departments","London","175","160","69590","65470"
"In post","2022","Analysis","Government Actuary's Department","Chancellor's other departments","Scotland","10","10","73790","69690"
"In post","2022","Analysis","Government Internal Audit Agency","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Legal Department","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","20","20","42990","37190"
"In post","2022","Analysis","Health and Safety Executive","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Department for Work and Pensions","North West (England)","25","20","42730","39390"
"In post","2022","Analysis","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","London","35","35","48450","44480"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","HM Land Registry","London","15","15","50690","50590"
"In post","2022","Analysis","HM Land Registry","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","HM Land Registry","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","25","20","47990","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","380","370","50020","43810"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","10","10","43790","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","300","290","40790","40180"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","10","10","49370","52080"
"In post","2022","Analysis","HM Treasury (excl. agencies)","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","10","10","57710","60440"
"In post","2022","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","35","35","34960","30770"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","40","40","48830","47060"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","15","15","32640","33150"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","London","100","100","45330","45030"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","55","55","34360","33000"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","90","85","37730","36000"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","15","15","35190","33300"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","London","425","410","48510","43740"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","55","50","36270","34610"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","London","20","20","50940","48770"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Budget Responsibility","HM Treasury","London","35","35","51220","52530"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","25","25","46900","42850"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North West (England)","10","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South West (England)","80","75","39930","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","120","115","46210","39080"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Scotland","55","55","39680","35000"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","London","25","25","56150","55430"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scottish Government","Scotland","25","25","39230","37710"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","20","20","32170","29690"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","HM Treasury","London","20","20","68210","59590"
"In post","2022","Analysis","UK Export Finance","UK Export Finance","London","30","30","49920","44750"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","15","15","50360","53380"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","London","210","210","43700","39840"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","North East (England)","15","15","31410","30710"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Scotland","15","10","44510","41590"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","South East (England)","520","495","38000","36840"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Wales","1215","1165","37230","36840"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","London","20","20","47160","42500"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","North East (England)","20","20","44470","40160"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","South West (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Wales","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","London","30","30","62630","54800"
"In post","2022","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","15","10","55030","51630"
"In post","2022","Analysis","Welsh Revenue Authority","Welsh Government","Wales","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","15","15","26200","24920"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","20","15","37600","32280"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","15","15","36660","35900"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","15","15","30720","30090"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","15","15","81960","74500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","East of England","60","60","59440","56920"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","London","830","820","73170","65500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","25","25","65660","65250"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","205","205","62880","63500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","55","55","65250","63550"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","70","70","71600","68950"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","100","100","74510","66730"
