"Status","Year","Age","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Revenue and Customs","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Asian","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
