"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Policy","Inner London - West","Camden and City of London","55","55","60810","57680"
"In post","2022","Declared non-disabled","Policy","Inner London - West","Wandsworth","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Inner London - West","Westminster","13480","13120","50350","52290"
"In post","2022","Declared non-disabled","Policy","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","Blackpool","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","Lancaster and Wyre","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","Mid Lancashire","45","45","42580","40520"
"In post","2022","Declared non-disabled","Policy","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lincolnshire","Lincolnshire CC","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Merseyside","East Merseyside","30","30","41760","35560"
"In post","2022","Declared non-disabled","Policy","Merseyside","Liverpool","105","100","42520","37560"
"In post","2022","Declared non-disabled","Policy","Merseyside","Sefton","35","35","47660","45870"
"In post","2022","Declared non-disabled","Policy","Merseyside","Wirral","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","North Yorkshire","North Yorkshire CC","35","30","41620","37480"
"In post","2022","Declared non-disabled","Policy","North Yorkshire","York","275","270","38760","35900"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Belfast","40","40","44850","37910"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northumberland, and Tyne and Wear","Northumberland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northumberland, and Tyne and Wear","Sunderland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Northumberland, and Tyne and Wear","Tyneside","195","185","42150","38650"
"In post","2022","Declared non-disabled","Policy","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - South","Croydon","225","215","54070","57430"
"In post","2022","Declared non-disabled","Policy","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","50","50","43360","40140"
"In post","2022","Declared non-disabled","Policy","Overseas","Overseas","1250","1245","52110","53370"
"In post","2022","Declared non-disabled","Policy","Shropshire and Staffordshire","Shropshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Shropshire and Staffordshire","Staffordshire CC","40","35","37080","34600"
"In post","2022","Declared non-disabled","Policy","Shropshire and Staffordshire","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","South Yorkshire","Sheffield","600","565","45510","45810"
"In post","2022","Declared non-disabled","Policy","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Southern Scotland","South Lanarkshire","75","70","51220","50490"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","East Sussex CC","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","West Surrey","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","West Sussex (North East)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Tees Valley and Durham","Darlington","185","175","41260","37030"
"In post","2022","Declared non-disabled","Policy","Tees Valley and Durham","Durham","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Central Scotland","Glasgow City","110","105","38250","30960"
"In post","2022","Declared non-disabled","Policy","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Midlands","Birmingham","275","270","41280","36340"
"In post","2022","Declared non-disabled","Policy","West Midlands","Coventry","160","155","45630","38760"
"In post","2022","Declared non-disabled","Policy","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Midlands","Wolverhampton","60","60","35730","30190"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Central Valleys","160","155","41430","38160"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Conwy and Denbighshire","70","70","40620","38160"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Gwent Valleys","65","60","43430","38160"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Gwynedd","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","South West Wales","120","115","40790","38160"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","Swansea","175","165","34430","31370"
"In post","2022","Declared non-disabled","Policy","West Yorkshire","Bradford","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Yorkshire","Leeds","425","405","42430","37710"
"In post","2022","Declared non-disabled","Policy","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","65","65","46360","44500"
"In post","2022","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","45","45","48420","40580"
"In post","2022","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","60","60","39850","35300"
"In post","2022","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","50","50","36850","31960"
"In post","2022","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","45","45","38550","34310"
"In post","2022","Declared non-disabled","Project Delivery","Cheshire","Cheshire East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Cumbria","East Cumbria","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Cumbria","West Cumbria","55","50","44060","41000"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","Derby","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","130","125","44250","40520"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Devon","Devon CC","200","190","40540","39650"
"In post","2022","Declared non-disabled","Project Delivery","Devon","Plymouth","90","90","42260","40000"
"In post","2022","Declared non-disabled","Project Delivery","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Dorset and Somerset","Dorset","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Dorset and Somerset","Somerset CC","65","65","38480","37730"
"In post","2022","Declared non-disabled","Project Delivery","East Anglia","Cambridgeshire CC","90","85","42790","40000"
"In post","2022","Declared non-disabled","Project Delivery","East Anglia","North and West Norfolk","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","East Anglia","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","East Anglia","Peterborough","30","30","36950","37450"
"In post","2022","Declared non-disabled","Project Delivery","East Anglia","Suffolk CC","50","50","33820","32060"
"In post","2022","Declared non-disabled","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","150","140","48080","41530"
"In post","2022","Declared non-disabled","Project Delivery","East Wales","Flintshire and Wrexham","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","East Wales","Monmouthshire and Newport","90","90","44720","39910"
"In post","2022","Declared non-disabled","Project Delivery","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","City of Edinburgh","85","80","48860","47490"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","40","40","42820","40470"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Essex","Heart of Essex","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Essex","Southend-on-Sea","45","40","44710","40560"
"In post","2022","Declared non-disabled","Project Delivery","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","2130","2060","41920","40000"
"In post","2022","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","70","70","44990","40520"
"In post","2022","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","700","670","41070","40000"
"In post","2022","Declared non-disabled","Project Delivery","Greater Manchester","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Greater Manchester","Greater Manchester South West","95","90","44600","40520"
"In post","2022","Declared non-disabled","Project Delivery","Greater Manchester","Manchester","185","180","44150","40520"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","455","440","43370","40580"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Portsmouth","230","210","36600","33300"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","South Hampshire","80","80","38620","36840"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Southampton","30","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - East","Hackney and Newham","190","170","39170","37610"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - East","Lambeth","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - East","Tower Hamlets","375","360","57370","54320"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - West","Westminster","1385","1355","51310","51730"
"In post","2022","Declared non-disabled","Project Delivery","Kent","East Kent","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Kent","Medway","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","Blackpool","235","215","34410","32170"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","Mid Lancashire","170","160","44030","40520"
"In post","2022","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lincolnshire","Lincolnshire CC","35","35","40170","37980"
"In post","2022","Declared non-disabled","Project Delivery","Merseyside","East Merseyside","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Merseyside","Liverpool","360","355","43540","40520"
"In post","2022","Declared non-disabled","Project Delivery","Merseyside","Sefton","80","75","40430","39390"
"In post","2022","Declared non-disabled","Project Delivery","Merseyside","Wirral","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","North Yorkshire","North Yorkshire CC","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","North Yorkshire","York","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Northern Ireland","Belfast","35","35","43690","40180"
"In post","2022","Declared non-disabled","Project Delivery","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Northumberland, and Tyne and Wear","Sunderland","40","40","42900","40180"
"In post","2022","Declared non-disabled","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","605","580","43610","40520"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - South","Croydon","450","445","49600","43810"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Overseas","Overseas","80","80","50290","51500"
"In post","2022","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","90","85","40560","40000"
"In post","2022","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","105","100","45490","40520"
"In post","2022","Declared non-disabled","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","South Yorkshire","Sheffield","170","155","40520","37450"
"In post","2022","Declared non-disabled","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Southern Scotland","South Lanarkshire","115","110","41690","38500"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","East Sussex CC","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tees Valley and Durham","Durham","50","50","38170","33840"
"In post","2022","Declared non-disabled","Project Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","50","50","45620","40580"
"In post","2022","Declared non-disabled","Project Delivery","West Central Scotland","Glasgow City","100","100","42290","40180"
"In post","2022","Declared non-disabled","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Central Scotland","North Lanarkshire","30","30","39880","40180"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Birmingham","195","185","42190","40180"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Coventry","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Solihull","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","Wolverhampton","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Central Valleys","40","40","39480","38160"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Gwent Valleys","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","South West Wales","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","Swansea","115","110","36510","32080"
"In post","2022","Declared non-disabled","Project Delivery","West Yorkshire","Bradford","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
