"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Barnet","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Barnsley, Doncaster and Rotherham","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Barnsley, Doncaster and Rotherham","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","5","[c]","[c]"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","150","145","24170","24000"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","210","200","58410","55000"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","20","15","105120","103620"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","680","655","35730","35040"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","130","125","40540","37500"
"In post","2022","Commercial","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire","SEO/HEO","10","10","38730","38940"
"In post","2022","Commercial","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Birmingham","EO","15","15","26720","25520"
"In post","2022","Commercial","Birmingham","G6/G7","10","10","55820","53380"
"In post","2022","Commercial","Birmingham","SEO/HEO","45","45","36220","35900"
"In post","2022","Commercial","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Blackpool","EO","10","10","27570","27570"
"In post","2022","Commercial","Blackpool","G6/G7","10","10","[c]","[c]"
"In post","2022","Commercial","Blackpool","SEO/HEO","20","20","33830","32250"
"In post","2022","Commercial","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bristol, City of","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Bristol, City of","G6/G7","10","10","58080","54940"
"In post","2022","Commercial","Bristol, City of","SEO/HEO","55","50","36630","36780"
"In post","2022","Commercial","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Buckinghamshire","EO","10","10","26700","25970"
"In post","2022","Commercial","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Buckinghamshire","SEO/HEO","45","45","39540","42000"
"In post","2022","Commercial","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cambridgeshire CC","EO","10","10","26520","26670"
"In post","2022","Commercial","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cambridgeshire CC","SEO/HEO","35","35","37710","34800"
"In post","2022","Commercial","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cardiff and Vale of Glamorgan","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Cardiff and Vale of Glamorgan","G6/G7","15","15","59000","56150"
"In post","2022","Commercial","Cardiff and Vale of Glamorgan","SEO/HEO","25","20","35830","34290"
"In post","2022","Commercial","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Hampshire","EO","40","40","25990","26350"
"In post","2022","Commercial","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Central Hampshire","SEO/HEO","95","90","37770","38070"
"In post","2022","Commercial","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","City of Edinburgh","AA/AO","15","15","23480","22000"
"In post","2022","Commercial","City of Edinburgh","EO","10","10","29620","29550"
"In post","2022","Commercial","City of Edinburgh","G6/G7","10","10","58780","57960"
"In post","2022","Commercial","City of Edinburgh","SEO/HEO","25","20","40390","37710"
"In post","2022","Commercial","Clackmannanshire and Fife","AA/AO","5","5","[c]","[c]"
"In post","2022","Commercial","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Coventry","G6/G7","15","15","50750","50210"
"In post","2022","Commercial","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Coventry","SEO/HEO","40","40","35560","36500"
"In post","2022","Commercial","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Croydon","AA/AO","10","10","26390","27060"
"In post","2022","Commercial","Croydon","EO","20","20","29930","30110"
"In post","2022","Commercial","Croydon","G6/G7","15","15","68810","68240"
"In post","2022","Commercial","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Croydon","SEO/HEO","60","60","43190","43270"
"In post","2022","Commercial","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Darlington","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Darlington","G6/G7","15","15","53920","50400"
"In post","2022","Commercial","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Darlington","SEO/HEO","45","45","34450","36500"
"In post","2022","Commercial","Devon CC","EO","15","10","25490","25630"
"In post","2022","Commercial","Devon CC","G6/G7","110","105","51600","47960"
"In post","2022","Commercial","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon CC","SEO/HEO","85","80","36090","37420"
"In post","2022","Commercial","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Durham","SEO/HEO","15","15","39810","41630"
"In post","2022","Commercial","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Merseyside","SEO/HEO","15","15","37250","36820"
"In post","2022","Commercial","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Falkirk","AA/AO","5","5","[c]","[c]"
"In post","2022","Commercial","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Flintshire and Wrexham","EO","10","10","29510","29470"
"In post","2022","Commercial","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Flintshire and Wrexham","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Glasgow City","AA/AO","10","10","[c]","[c]"
"In post","2022","Commercial","Glasgow City","EO","30","30","26880","26510"
"In post","2022","Commercial","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Glasgow City","SEO/HEO","70","70","36840","34800"
"In post","2022","Commercial","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester South West","AA/AO","5","5","[c]","[c]"
"In post","2022","Commercial","Greater Manchester South West","EO","15","10","27200","26820"
"In post","2022","Commercial","Greater Manchester South West","G6/G7","15","15","59900","63260"
"In post","2022","Commercial","Greater Manchester South West","SEO/HEO","50","45","40110","40520"
"In post","2022","Commercial","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","AA/AO","20","20","21910","21660"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","G6/G7","10","10","[c]","[c]"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lambeth","G6/G7","20","20","59970","57150"
"In post","2022","Commercial","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lambeth","SEO/HEO","15","15","41600","41330"
"In post","2022","Commercial","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leeds","AA/AO","20","15","21020","21260"
"In post","2022","Commercial","Leeds","EO","35","35","25870","25440"
"In post","2022","Commercial","Leeds","G6/G7","80","80","57570","56530"
"In post","2022","Commercial","Leeds","SCS level","10","10","78810","75680"
"In post","2022","Commercial","Leeds","SEO/HEO","145","140","35850","36820"
"In post","2022","Commercial","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire CC","SEO/HEO","10","10","39100","38550"
"In post","2022","Commercial","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Liverpool","EO","35","35","25630","25520"
"In post","2022","Commercial","Liverpool","G6/G7","15","15","53370","51600"
"In post","2022","Commercial","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Liverpool","SEO/HEO","140","140","35820","38330"
"In post","2022","Commercial","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Manchester","EO","15","15","25870","25880"
"In post","2022","Commercial","Manchester","G6/G7","35","35","54890","50400"
"In post","2022","Commercial","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Manchester","SEO/HEO","95","95","35410","36500"
"In post","2022","Commercial","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Medway","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","G6/G7","20","20","63120","61380"
"In post","2022","Commercial","Milton Keynes","SEO/HEO","35","30","39000","39580"
"In post","2022","Commercial","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Monmouthshire and Newport","EO","15","15","25650","25520"
"In post","2022","Commercial","Monmouthshire and Newport","G6/G7","15","15","53440","51210"
"In post","2022","Commercial","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Monmouthshire and Newport","SEO/HEO","65","65","34230","31250"
"In post","2022","Commercial","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","SEO/HEO","65","60","35750","38330"
"In post","2022","Commercial","Nottingham","EO","10","10","26580","26590"
"In post","2022","Commercial","Nottingham","G6/G7","15","15","53330","50630"
"In post","2022","Commercial","Nottingham","SEO/HEO","20","20","36800","37280"
"In post","2022","Commercial","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6/G7","10","10","66840","60720"
"In post","2022","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO/HEO","25","25","42030","41650"
"In post","2022","Commercial","Oxfordshire CC","AA/AO","5","5","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","SEO/HEO","20","20","35160","34350"
"In post","2022","Commercial","Perth and Kinross, and Stirling","AA/AO","10","10","25180","26900"
"In post","2022","Commercial","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Peterborough","SEO/HEO","20","20","38620","36970"
"In post","2022","Commercial","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","SEO/HEO","10","10","37970","38550"
"In post","2022","Commercial","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","EO","15","15","26510","26670"
"In post","2022","Commercial","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","SEO/HEO","35","35","38060","38050"
"In post","2022","Commercial","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Sefton","SEO/HEO","10","10","34710","33150"
"In post","2022","Commercial","Sheffield","AA/AO","25","20","21090","21260"
"In post","2022","Commercial","Sheffield","EO","40","40","26140","25000"
"In post","2022","Commercial","Sheffield","G6/G7","45","45","53470","50130"
"In post","2022","Commercial","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sheffield","SEO/HEO","130","125","34480","35310"
"In post","2022","Commercial","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","EO","15","15","26160","26740"
"In post","2022","Commercial","Somerset CC","G6/G7","25","25","59220","56780"
"In post","2022","Commercial","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","SEO/HEO","80","75","37850","35340"
"In post","2022","Commercial","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SEO/HEO","10","10","36820","34010"
"In post","2022","Commercial","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","South Hampshire","SEO/HEO","10","10","33810","33080"
"In post","2022","Commercial","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","G6/G7","15","15","50860","51960"
"In post","2022","Commercial","South Lanarkshire","SEO/HEO","25","25","38550","39190"
"In post","2022","Commercial","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
