"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Accountant in Bankruptcy","Scotland","AA/AO","30","25","23160","23230"
"In post","2022","Accountant in Bankruptcy","Scotland","EO","40","35","29390","30040"
"In post","2022","Accountant in Bankruptcy","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Scotland","SEO/HEO","35","35","37500","36130"
"In post","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","AA/AO","15","10","20210","20040"
"In post","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","EO","40","40","24440","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","SEO/HEO","45","45","33510","30990"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","EO","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","SEO/HEO","30","25","35200","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","AA/AO","10","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","EO","35","30","28410","28420"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","G6/G7","25","25","60870","59470"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","SCS level","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","115","110","41330","39120"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","EO","60","55","24610","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","SEO/HEO","75","65","33470","30970"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","EO","55","50","24540","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","SEO/HEO","75","70","34450","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","EO","30","30","24690","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","SEO/HEO","55","50","34590","31640"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","SEO/HEO","20","20","37110","34850"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","EO","10","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","SEO/HEO","40","35","34670","33370"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","EO","35","30","24800","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","SEO/HEO","50","45","33940","31440"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","25","25","24710","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","50","50","34760","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","20","20","24560","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","SEO/HEO","40","40","34520","33830"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","EO","25","25","25560","24920"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","G6/G7","10","10","52470","53400"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","SEO/HEO","40","40","34630","35900"
"In post","2022","Animal and Plant Health Agency","East of England","AA/AO","10","10","21830","21300"
"In post","2022","Animal and Plant Health Agency","East of England","EO","55","55","25690","25100"
"In post","2022","Animal and Plant Health Agency","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","SEO/HEO","75","70","35070","32570"
"In post","2022","Animal and Plant Health Agency","London","AA/AO","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","EO","55","55","30260","31460"
"In post","2022","Animal and Plant Health Agency","London","G6/G7","15","15","58050","56870"
"In post","2022","Animal and Plant Health Agency","London","SEO/HEO","30","30","37330","36620"
"In post","2022","Animal and Plant Health Agency","North East (England)","AA/AO","15","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","North East (England)","EO","20","15","25690","25190"
"In post","2022","Animal and Plant Health Agency","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","SEO/HEO","15","15","36240","35900"
"In post","2022","Animal and Plant Health Agency","North West (England)","AA/AO","135","125","21420","21300"
"In post","2022","Animal and Plant Health Agency","North West (England)","EO","75","75","25210","24920"
"In post","2022","Animal and Plant Health Agency","North West (England)","G6/G7","15","15","51890","50610"
"In post","2022","Animal and Plant Health Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","SEO/HEO","80","75","34960","32140"
"In post","2022","Animal and Plant Health Agency","Scotland","AA/AO","40","40","21300","21300"
"In post","2022","Animal and Plant Health Agency","Scotland","EO","30","30","25500","25060"
"In post","2022","Animal and Plant Health Agency","Scotland","G6/G7","25","20","53620","54440"
"In post","2022","Animal and Plant Health Agency","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","45","45","34500","36460"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","195","185","24250","24370"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","215","205","27590","27960"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","75","70","57930","55830"
"In post","2022","Animal and Plant Health Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","285","270","36270","34940"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","165","155","21330","21300"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","115","110","25620","25100"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","30","30","53070","52080"
"In post","2022","Animal and Plant Health Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","130","125","35760","35900"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","130","115","21310","21300"
"In post","2022","Animal and Plant Health Agency","Wales","EO","85","75","25540","25100"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","20","20","53510","52640"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","95","90","35140","36030"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","85","75","21350","21300"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","70","65","25430","25100"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","20","20","52400","50360"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","110","105","34780","35900"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","70","70","22000","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","70","65","25520","25220"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","15","15","53660","54170"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","65","65","33390","31540"
"In post","2022","Attorney General's Office","London","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6/G7","20","20","59500","61000"
"In post","2022","Attorney General's Office","London","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO/HEO","10","10","35390","37730"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","15","15","66990","64500"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","20","20","31360","29250"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","10","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G6/G7","45","45","60320","61710"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SEO/HEO","35","35","34700","33300"
"In post","2022","Cabinet Office (excl. agencies)","London","AA/AO","110","105","24170","24490"
"In post","2022","Cabinet Office (excl. agencies)","London","EO","530","520","27700","27500"
"In post","2022","Cabinet Office (excl. agencies)","London","G6/G7","2620","2575","60230","56760"
"In post","2022","Cabinet Office (excl. agencies)","London","SCS level","585","575","99820","93000"
"In post","2022","Cabinet Office (excl. agencies)","London","SEO/HEO","2580","2565","34280","34550"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","AA/AO","170","155","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","EO","95","85","24810","24100"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G6/G7","55","50","58930","54700"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SEO/HEO","155","155","32690","32000"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","AA/AO","20","15","21420","21380"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","EO","30","30","24970","24100"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G6/G7","235","235","59930","59820"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SCS level","20","20","97660","91800"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","225","220","34160","33300"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","EO","40","35","24690","23850"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G6/G7","90","90","59690","54700"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","SCS level","15","15","87790","85000"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","SEO/HEO","145","145","32850","32000"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","AA/AO","30","30","21330","21170"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","EO","15","15","26610","26670"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","G6/G7","75","70","66280","64500"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","SCS level","10","10","104250","103730"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","105","105","33590","33300"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","EO","10","10","25010","24100"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","G6/G7","115","110","60240","55080"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","SCS level","30","30","108490","102920"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","90","85","33090","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","EO","30","30","26000","26570"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","85","85","56150","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","15","15","100010","86870"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","345","345","31670","30500"
"In post","2022","Cabinet Office (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","G6/G7","30","30","55560","49700"
"In post","2022","Cabinet Office (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","SEO/HEO","45","45","32080","32000"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","G6/G7","70","70","66070","64750"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","SCS level","20","20","123820","125000"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","SEO/HEO","60","60","31350","29250"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AA/AO","125","115","21190","21170"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","150","145","25600","26350"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","225","215","58710","56500"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SCS level","20","20","101360","91500"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO/HEO","355","340","34110","33300"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","AA/AO","35","35","21080","21510"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","EO","95","90","25250","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","90","85","51560","48080"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","SEO/HEO","255","240","33230","30660"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AA/AO","10","10","21510","21510"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","50","45","25260","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","G6/G7","25","25","53510","49970"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","SEO/HEO","80","75","32650","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","EO","5","5","[c]","[c]"
"In post","2022","Charity Commission","London","G6/G7","30","30","54960","51160"
"In post","2022","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","SEO/HEO","40","40","33720","32040"
"In post","2022","Charity Commission","North West (England)","AA/AO","25","20","18710","17140"
"In post","2022","Charity Commission","North West (England)","EO","100","95","24820","24440"
"In post","2022","Charity Commission","North West (England)","G6/G7","35","35","53940","51070"
"In post","2022","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","SEO/HEO","180","175","32180","29160"
"In post","2022","Charity Commission","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","SEO/HEO","20","20","33320","31380"
"In post","2022","Charity Commission","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Companies House","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northern Ireland","AA/AO","10","10","22080","22740"
"In post","2022","Companies House","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2022","Companies House","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Companies House","Scotland","AA/AO","20","20","21450","21350"
"In post","2022","Companies House","Scotland","EO","15","15","26020","24730"
"In post","2022","Companies House","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Companies House","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Wales","AA/AO","415","360","21690","22740"
"In post","2022","Companies House","Wales","EO","270","255","27410","25460"
"In post","2022","Companies House","Wales","G6/G7","85","85","57180","54720"
"In post","2022","Companies House","Wales","SCS level","5","5","[c]","[c]"
"In post","2022","Companies House","Wales","SEO/HEO","305","290","38720","39820"
"In post","2022","Companies House","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","AA/AO","20","20","23010","22520"
"In post","2022","Competition and Markets Authority","London","EO","65","60","28220","27920"
"In post","2022","Competition and Markets Authority","London","G6/G7","400","385","66020","62980"
"In post","2022","Competition and Markets Authority","London","SCS level","120","115","108020","99920"
"In post","2022","Competition and Markets Authority","London","SEO/HEO","190","185","37530","35560"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G6/G7","35","30","63340","59140"
"In post","2022","Competition and Markets Authority","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SEO/HEO","10","10","37450","34870"
"In post","2022","Competition and Markets Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","AA/AO","120","110","21010","20970"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","EO","80","80","25360","25120"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","G6/G7","15","10","57880","59000"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","SEO/HEO","95","95","31630","30450"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","AA/AO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","EO","15","15","26050","25740"
"In post","2022","Crown Commercial Service","East of England","G6/G7","30","30","56290","54140"
"In post","2022","Crown Commercial Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","SEO/HEO","105","100","35240","34460"
"In post","2022","Crown Commercial Service","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","EO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","London","G6/G7","35","35","60380","59420"
"In post","2022","Crown Commercial Service","London","SCS level","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","London","SEO/HEO","25","25","39670","41420"
"In post","2022","Crown Commercial Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","AA/AO","10","10","20330","20330"
"In post","2022","Crown Commercial Service","North West (England)","EO","70","70","25700","25520"
"In post","2022","Crown Commercial Service","North West (England)","G6/G7","90","85","53890","51600"
"In post","2022","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","SEO/HEO","220","215","35550","38330"
"In post","2022","Crown Commercial Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","EO","15","15","26270","25970"
"In post","2022","Crown Commercial Service","Wales","G6/G7","25","25","50840","51350"
"In post","2022","Crown Commercial Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","SEO/HEO","70","70","34370","31250"
"In post","2022","Crown Commercial Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","SEO/HEO","15","15","34600","32500"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","790","720","22520","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","EO","385","370","28670","27940"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","225","210","68510","69780"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","SCS level","25","25","86160","83230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","930","885","42940","41750"
"In post","2022","Crown Prosecution Service","East Midlands (England)","AA/AO","105","100","21900","22200"
"In post","2022","Crown Prosecution Service","East Midlands (England)","EO","95","90","26750","26090"
"In post","2022","Crown Prosecution Service","East Midlands (England)","G6/G7","220","200","53450","51940"
"In post","2022","Crown Prosecution Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","SEO/HEO","65","60","34920","34480"
"In post","2022","Crown Prosecution Service","East of England","AA/AO","115","105","23010","23770"
"In post","2022","Crown Prosecution Service","East of England","EO","115","100","28200","28430"
"In post","2022","Crown Prosecution Service","East of England","G6/G7","210","190","58750","58970"
"In post","2022","Crown Prosecution Service","East of England","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","SEO/HEO","70","65","37180","38000"
"In post","2022","Crown Prosecution Service","London","AA/AO","350","325","23370","23770"
"In post","2022","Crown Prosecution Service","London","EO","375","355","28700","29170"
"In post","2022","Crown Prosecution Service","London","G6/G7","770","730","61370","61860"
"In post","2022","Crown Prosecution Service","London","SCS level","35","35","98740","90730"
"In post","2022","Crown Prosecution Service","London","SEO/HEO","250","240","36290","35020"
"In post","2022","Crown Prosecution Service","North East (England)","AA/AO","85","75","22300","22200"
"In post","2022","Crown Prosecution Service","North East (England)","EO","70","60","27150","27870"
"In post","2022","Crown Prosecution Service","North East (England)","G6/G7","150","140","54710","55610"
"In post","2022","Crown Prosecution Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","SEO/HEO","50","50","34760","34480"
"In post","2022","Crown Prosecution Service","North West (England)","AA/AO","215","200","22090","22200"
"In post","2022","Crown Prosecution Service","North West (England)","EO","225","210","27330","28430"
"In post","2022","Crown Prosecution Service","North West (England)","G6/G7","425","395","55170","55610"
"In post","2022","Crown Prosecution Service","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","SEO/HEO","135","130","34580","34480"
"In post","2022","Crown Prosecution Service","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","AA/AO","160","150","23620","23770"
"In post","2022","Crown Prosecution Service","South East (England)","EO","160","150","28290","27440"
"In post","2022","Crown Prosecution Service","South East (England)","G6/G7","320","295","59890","60710"
"In post","2022","Crown Prosecution Service","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","SEO/HEO","90","85","37310","39540"
"In post","2022","Crown Prosecution Service","South West (England)","AA/AO","55","50","22240","22200"
