"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","Heterosexual / straight","40","35","26530","23270"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Heterosexual / straight","75","70","32020","28550"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Heterosexual / straight","45","40","26180","23110"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","Heterosexual / straight","30","30","26660","24920"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Heterosexual / straight","30","30","29620","25950"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Heterosexual / straight","345","335","49620","54700"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","LGBO","90","85","46430","46070"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Undeclared","60","55","50150","54700"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Heterosexual / straight","60","55","28530","24100"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Heterosexual / straight","30","30","42190","37440"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","75","70","33510","33300"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Wales","Heterosexual / straight","65","60","32500","26280"
"In post","2022","Declared disabled","Companies House","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Wales","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","Heterosexual / straight","35","30","55600","56630"
"In post","2022","Declared disabled","Competition and Markets Authority","London","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Scotland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
