"Status","Year","Age","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","16-19","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","30","30","20670","19780"
"In post","2022","16-19","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Devon","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Anglia","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","East Wales","30","30","20670","20890"
"In post","2022","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Eastern Scotland","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","20060","19610"
"In post","2022","16-19","Declared non-disabled","Greater Manchester","30","30","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - East","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Inner London - West","55","55","25050","24750"
"In post","2022","16-19","Declared non-disabled","Kent","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Lancashire","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Merseyside","30","30","22140","21250"
"In post","2022","16-19","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Outer London - West and North West","10","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","South Yorkshire","10","10","[c]","[c]"
